amount,hour,day_of_week,merchant_category,is_fraud
51.47926738621742,10,1,online,0
111.80656529193153,1,5,online,1
189.54155432994162,19,2,grocery,0
7.379188759163165,8,4,grocery,0
75.93990396193293,0,4,online,0
15.53327219425184,20,2,travel,0
2.23736072388655,12,5,online,0
90.9342692639924,18,0,online,0
56.67086936928332,6,2,grocery,0
75.09894708296393,22,6,grocery,0
62.61927744206301,17,5,online,0
23.696797845752965,2,1,online,0
25.3849399518575,2,4,restaurant,0
25.51864678579714,8,6,online,0
27.565748614406356,9,4,online,0
29.071740599503247,12,0,grocery,0
38.948038405409164,1,0,retail,0
139.839689223577,12,6,grocery,0
15.563605262446591,14,5,online,0
73.63416397410602,10,2,grocery,0
169.19085428072486,2,5,online,0
68.29912809520515,8,6,grocery,0
156.68673400135032,13,6,grocery,0
6.130794410122054,5,3,restaurant,0
11.868471504597505,15,6,grocery,0
24.25308890747047,11,1,retail,0
84.37058354787082,23,4,online,0
23.670453654612917,8,4,grocery,0
36.1618282310816,4,6,travel,0
9.452024649431271,3,4,grocery,0
91.66283963094624,5,3,online,0
9.335933662720109,7,2,retail,0
14.13288249752486,20,1,grocery,0
13.194012845603613,11,2,online,0
340.4263341872591,4,5,online,1
50.25318542962066,8,0,retail,0
99.69797170021361,10,1,retail,0
100.39618087549165,2,6,retail,0
298.58912132525984,14,4,restaurant,0
66.3636720790446,9,5,restaurant,0
17.810421084845782,20,6,restaurant,0
78.53303758054123,0,1,online,0
69.19994307807467,20,3,grocery,0
98.85313527448247,8,0,retail,0
9.379589176654903,8,0,retail,0
15.685874221133895,6,6,grocery,0
2.500601463797301,22,4,restaurant,0
9.089761839928705,12,6,restaurant,0
26.26668775871236,20,2,online,0
16.42359184186989,18,5,grocery,0
24.245713311040817,3,4,grocery,0
31.55081143718397,6,5,restaurant,0
28.82439453662825,1,5,retail,0
33.682523689282576,3,1,grocery,0
19.454167190786087,7,0,retail,0
11.074297655882553,14,0,online,0
26.34810281073368,18,2,online,0
10.862192926414536,14,0,restaurant,0
109.68494630415263,21,4,online,0
51.094391030218006,19,5,travel,0
18.418962302230543,20,5,retail,0
9.723256754913713,4,4,grocery,0
76.45372498651919,16,0,grocery,0
35.11512974243452,9,6,restaurant,0
96.54803893580197,2,2,grocery,0
95.1353342928495,22,4,travel,0
19.131529875119444,18,2,retail,0
1.0772893278846085,20,4,travel,0
877.3919273428803,5,0,online,1
59.22879923523498,4,0,online,1
9.970217612575501,22,2,online,0
4.40594801185998,21,3,online,0
19.903914081893927,15,5,restaurant,0
49.29216165442396,12,5,travel,0
135.38610481152836,14,4,grocery,0
25.687374887438516,17,6,online,0
12.168636074506361,0,0,restaurant,0
11.463881707932293,7,6,online,0
33.77257526060915,16,2,retail,0
9.178782838966434,18,3,grocery,0
176.99335913845414,18,0,grocery,0
239.23662548715097,20,4,grocery,0
39.49411266657211,16,2,restaurant,0
33.0266317997043,10,6,restaurant,0
15.599266046672108,8,0,retail,0
41.6906666765798,10,2,restaurant,0
73.89226519583958,18,4,grocery,0
116.75279658303216,19,5,online,0
15.964901054161283,4,6,retail,0
38.32925171242743,13,2,travel,0
5.554264192993959,19,2,retail,0
12.123104923285023,17,6,grocery,0
20.810199357571793,19,4,online,0
5.453969917714917,10,4,retail,0
96.89003010292677,15,0,grocery,0
17.112760515111887,5,1,online,1
34.683573979955455,7,6,grocery,0
67.50808164271179,6,5,retail,0
14.429859049821339,5,3,online,0
36.53923360491574,22,0,online,0
3.1138983150303012,2,2,restaurant,0
36.57624860825777,9,6,restaurant,0
8.30035929078686,19,5,grocery,0
21.964370518907995,10,3,travel,0
25.95451380171739,18,5,restaurant,0
3.6566723954136395,14,1,grocery,0
54.10236639378304,6,2,online,0
35.263460780275636,16,0,retail,0
47.88892580626068,19,6,grocery,0
53.97185702733058,12,2,restaurant,0
195.00712517717224,12,4,retail,0
47.020261781317195,9,3,travel,0
43.725391257293765,9,6,grocery,0
221.08342115086572,2,4,online,0
30.89082918998564,7,0,restaurant,0
3.88199595040669,19,2,restaurant,0
4.959911431299921,8,4,retail,0
15.46929331850573,11,6,retail,0
87.4544107766647,22,2,retail,0
104.45598506347206,3,3,grocery,0
52.0789372535261,21,5,restaurant,0
48.79828299635719,11,0,grocery,0
28.910643272709272,4,6,online,0
236.0604589473171,2,2,grocery,0
16.57201804675146,5,1,restaurant,0
25.703925242420567,23,1,restaurant,0
265.2971040443689,3,4,grocery,0
78.39991716990744,13,1,restaurant,0
12.645026394070326,9,0,grocery,0
115.12915915544518,20,0,restaurant,0
285.5033112478369,9,3,restaurant,0
38.112757148399396,0,4,grocery,0
41.96260434326654,22,4,grocery,0
48.32583220097264,9,4,retail,0
1.8789361173932337,13,5,retail,0
8.998067619493412,6,4,restaurant,0
182.51709393586373,4,4,grocery,0
247.80461972004898,9,3,online,0
3.2480118130364697,9,4,grocery,0
62.31969505879423,21,1,restaurant,0
83.16019726682853,0,0,grocery,0
57.4012920094986,20,6,restaurant,0
8.132467383563249,1,4,travel,0
27.395822046286263,8,0,restaurant,0
25.867624516030908,13,2,grocery,0
121.46929220829476,18,4,restaurant,0
39.04922287379014,17,1,retail,0
22.132715941686133,21,0,grocery,0
18.549063242330664,10,2,travel,0
41.388586511045226,5,6,restaurant,0
1.9076688669576023,16,3,retail,0
32.54609118450467,2,6,restaurant,0
18.643576329111568,15,5,grocery,0
173.0829945246018,15,1,grocery,0
7.486764715134836,23,5,retail,0
21.269469191442084,5,5,online,0
252.3497158968521,3,1,grocery,0
14.351777726098167,16,5,restaurant,0
12.706996005527449,7,1,retail,0
14.56573011929491,6,5,grocery,0
48.11386591024653,10,6,retail,0
103.14843628848662,18,0,restaurant,0
125.86703223241521,3,6,online,0
210.76250971393085,7,6,retail,0
2.831001729930131,8,1,grocery,0
68.343647925708,15,0,retail,0
13.663334816215725,2,6,restaurant,0
8.311191191220136,19,0,restaurant,0
10.919203878352372,15,4,retail,0
124.1620477688951,9,3,online,0
27.188599595895493,20,4,restaurant,0
12.740849249255637,4,4,grocery,0
4.0861077930794,18,5,retail,0
1.8929063310593226,1,1,grocery,0
30.821380701345543,7,6,grocery,0
1.1869916393376942,0,2,grocery,0
139.2960650968719,15,1,restaurant,0
36.50866793443986,1,1,retail,0
26.55917674839398,22,4,grocery,0
127.33852131802983,7,1,retail,0
4.481168829555772,14,0,retail,0
17.819340766502055,19,3,restaurant,0
410.70112880786576,6,0,online,0
4.545655736867453,18,2,travel,0
23.38330660142074,17,2,grocery,0
25.538118086812876,18,0,retail,0
23.08097886943792,16,4,retail,0
92.68360052836469,19,3,restaurant,0
9.049704918684936,11,0,grocery,0
5.375065313892383,5,6,restaurant,0
212.96096146589784,4,4,online,1
78.1696206554158,6,0,restaurant,0
16.42252141487157,16,0,grocery,0
9.38839963223375,18,4,online,0
32.502736745869434,15,5,retail,0
21.313811268501684,1,0,restaurant,0
344.98497280211853,10,4,grocery,0
8.794835272383992,22,3,travel,0
6.122721478940943,21,6,grocery,0
120.56846593254127,15,2,restaurant,0
13.959872302770089,5,1,travel,0
36.10546480566834,19,5,restaurant,0
15.445699117440006,1,6,grocery,0
137.71898468832157,17,5,grocery,0
11.193249017191995,8,6,grocery,0
11.687186195817361,22,1,retail,0
53.03219386813377,3,0,online,0
79.8113031380456,15,0,restaurant,0
241.64021438267156,14,1,retail,0
37.62966779414662,4,2,restaurant,0
37.62678911735259,23,0,grocery,0
49.03844897884535,23,2,online,0
126.76801987242808,0,5,grocery,0
23.437876117772852,10,1,retail,0
16.0095272808044,11,4,online,0
21.59991850264126,7,1,grocery,0
5.5447907460143195,16,1,restaurant,0
25.003995989144123,22,1,travel,0
288.65082272212544,22,4,restaurant,0
197.97980420344965,0,6,grocery,0
51.54256497373791,17,3,retail,0
45.48479170954377,1,2,retail,0
10.111674742784729,18,2,restaurant,0
16.068339327052517,16,5,restaurant,0
140.8707591325775,12,0,grocery,0
34.64142463705059,21,4,retail,0
76.65823962469014,21,5,restaurant,0
17.233318367509494,14,5,restaurant,0
86.4814795989346,18,2,grocery,0
17.55145385434946,18,6,online,0
20.99849154573151,2,5,online,0
36.701755719477944,14,0,grocery,0
7.727701271756147,11,2,grocery,0
113.63314260533895,14,5,online,0
59.728349680027854,18,4,retail,0
4.887528758795769,9,2,grocery,0
28.195979588383587,17,6,restaurant,0
11.848509926896831,20,0,travel,0
73.77778694863505,23,2,grocery,0
9.688850687867316,11,5,retail,0
12.352052034292585,3,0,restaurant,0
72.9849406358392,6,1,restaurant,0
12.59585738572869,0,0,restaurant,0
28.403116930618854,7,2,retail,0
30.464475178141285,16,5,restaurant,0
10.257976734848082,23,5,travel,0
316.8999624379537,23,4,online,1
269.8225398098949,9,3,grocery,0
10.099381816528268,17,3,retail,0
32.28188590003505,16,2,grocery,0
22.375453769946773,20,2,grocery,0
150.90147296349602,4,1,online,0
22.1499372292729,8,1,retail,0
407.83583605428225,8,5,grocery,0
48.777164970150096,7,3,grocery,0
31.824856409360184,9,4,grocery,0
32.74792543680099,19,3,grocery,0
58.905100885493056,12,1,retail,0
65.87462906075821,22,3,restaurant,0
32.251479332974995,12,1,grocery,0
31.653171757940797,14,6,grocery,0
60.975370959244195,19,4,grocery,0
21.051306437215572,2,2,grocery,0
127.23388041016047,1,1,online,0
152.5141960802116,12,6,travel,0
53.220753168024046,4,3,grocery,0
0.6771810646205992,8,1,retail,0
240.01167209280158,10,5,grocery,0
5.32383039315079,7,4,retail,0
21.33164339209661,15,6,retail,0
52.5823680658096,14,4,grocery,0
76.87553217097681,14,2,retail,0
74.90916529311006,1,6,grocery,0
6.326941388321631,19,4,retail,0
7.088678126209161,1,3,restaurant,0
39.838676429774075,13,4,online,0
31.820922421616803,4,1,grocery,0
33.28396770637437,15,6,retail,0
83.06855011185532,11,5,grocery,0
79.43001932991213,14,4,grocery,0
14.370336941257277,12,6,restaurant,0
113.55343759182637,13,2,retail,0
80.92345259570911,8,3,restaurant,0
272.20918629561214,5,5,online,0
37.02238698121847,16,3,restaurant,0
12.320658614351546,8,1,restaurant,0
3.80997822882825,8,3,online,0
3.912395593528954,21,1,restaurant,0
32.11538230246336,19,6,grocery,0
43.46782886651275,9,6,retail,0
171.40649991504773,2,4,online,1
100.82719931346584,17,4,restaurant,0
57.958863923022335,19,3,grocery,0
25.502654789240005,7,5,restaurant,0
139.309253670426,13,2,restaurant,0
10.336428558771312,14,5,grocery,0
30.441327616467486,7,0,grocery,0
389.7158435525838,0,2,grocery,0
23.100296566135018,7,4,restaurant,0
4.286000851870667,9,1,retail,0
196.67846427113906,11,6,retail,0
2.9774039618655603,12,3,online,0
11.681994464254808,5,5,grocery,0
105.47531890403937,11,4,retail,0
58.04576819168222,22,5,online,0
34.894280583406434,8,4,restaurant,0
12.601223317165337,0,2,grocery,0
34.01564840564133,20,3,grocery,0
95.08935090998823,11,5,grocery,0
30.933931398379013,7,6,retail,0
5.435769612603104,15,6,retail,0
26.581604987421425,20,1,restaurant,0
70.1615764605771,21,0,online,0
106.09972377176823,2,0,grocery,0
23.1128334159018,3,5,grocery,0
6.88548464447093,16,5,retail,0
32.85731574717724,9,1,retail,0
7.89040515261641,12,5,online,0
434.49261730924894,19,5,travel,0
27.194662018804316,11,6,grocery,0
11.84461681804469,10,4,retail,0
119.79370235430298,15,3,restaurant,0
6.531005631831547,8,3,grocery,0
28.974536178194853,7,0,restaurant,0
27.378410616322714,18,0,grocery,0
11.002751745417777,8,6,online,0
108.04411573403956,4,3,restaurant,0
119.63413282050391,10,3,restaurant,0
16.93598272008315,15,5,online,0
66.70321573071791,4,6,online,0
32.96462575146104,0,4,grocery,0
100.63589360435603,5,0,grocery,0
33.602605840525484,10,3,online,0
43.29014466028856,0,4,retail,0
26.569559835452644,12,4,retail,0
27.107821735343716,12,6,restaurant,0
8.073539582810241,0,0,retail,0
16.784279838989587,5,5,restaurant,0
225.73576371466086,6,5,restaurant,0
79.59226723797241,7,1,retail,0
12.410337435183862,17,0,grocery,0
27.05566324713282,14,5,travel,0
35.91064772842738,7,5,retail,0
92.90309347342304,5,2,restaurant,0
79.02744902912369,1,4,grocery,0
35.59752994663086,13,3,retail,0
21.945132613832172,5,4,grocery,0
14.672844093924388,2,0,retail,0
21.054960362556635,17,6,restaurant,0
35.92402230491754,21,0,online,0
5.298366534901527,20,5,restaurant,0
92.71020848005955,17,0,retail,0
56.260634276652866,10,5,retail,0
79.94765387940774,23,2,travel,0
90.82016827923104,12,1,grocery,0
26.11025852751993,11,5,grocery,0
12.947227636429405,12,3,retail,0
29.81696734483916,22,3,retail,0
0.39611989447954926,23,1,retail,0
12.12929468182831,1,2,restaurant,0
122.41830379316754,3,4,restaurant,0
44.053087860273095,13,4,grocery,0
9.76591505281541,17,5,grocery,0
6.556838469354918,0,1,grocery,0
20.118796016745186,20,4,restaurant,0
22.731789801765117,15,4,restaurant,0
8.092658115379518,13,6,retail,0
39.2854214668567,10,5,grocery,0
41.33264277485073,17,0,online,0
42.883014131910855,22,1,online,0
9.290068719561864,1,0,grocery,0
8.85781831387658,1,2,retail,0
15.781367747563799,12,4,retail,0
11.446701119464898,21,6,restaurant,0
32.164269873497965,5,4,restaurant,0
95.80144607454953,16,4,grocery,0
23.527016707895864,7,3,online,0
18.891528222319312,7,1,retail,0
73.36577325220749,8,5,restaurant,0
53.175929225359326,11,4,retail,0
48.71133982539081,4,4,grocery,0
20.548426479346347,22,5,retail,0
154.61141246516053,3,5,retail,0
56.35114482110657,15,4,online,0
118.71541816765479,9,5,retail,0
5.118826556271956,21,4,grocery,0
39.90948139110375,10,1,online,0
54.62624196222671,21,3,online,0
41.19181230192682,17,1,grocery,0
9.234403236663454,18,3,online,0
4.471307580033131,22,6,travel,0
61.48256914686413,19,4,restaurant,0
103.49398402330527,2,6,travel,0
223.39799029602779,12,6,grocery,0
93.19259020235835,11,5,online,0
13.206983690129135,16,3,grocery,0
124.89556032111172,16,4,online,0
67.60657286130557,4,1,grocery,0
25.897540514397146,8,5,restaurant,0
55.876123251040276,16,2,retail,0
224.30652855256284,5,0,retail,0
39.23262096081895,2,0,retail,0
14.182333567830693,6,6,grocery,0
370.4522419621276,5,3,grocery,0
45.43054419223668,12,1,retail,0
121.33250785974872,0,0,restaurant,0
5.991262611906955,17,6,restaurant,0
87.32557954210901,0,5,retail,0
8.412088824173114,7,2,retail,0
22.323899456837818,18,6,retail,0
27.92225819885649,15,6,travel,0
12.862844088828194,19,0,grocery,0
53.97432443573312,3,6,restaurant,0
133.9268946336761,6,5,grocery,0
33.99680621658889,15,0,retail,0
79.65113635346376,14,3,grocery,0
8.443528235727783,15,5,grocery,0
3.929469383483546,18,6,restaurant,0
57.65477506978783,1,4,restaurant,0
71.78157043592688,10,4,restaurant,0
28.74381709273495,18,5,online,0
141.32705970073332,13,1,grocery,0
7.322168807759425,3,1,online,0
29.06363748503778,5,2,grocery,0
50.72433799215654,1,1,online,0
17.10949915453719,16,2,retail,0
5.277467319539244,6,4,restaurant,0
86.70869354616862,20,2,online,0
3.468263052224217,11,5,online,0
9.483436070671534,22,1,grocery,0
9.197764844888164,1,3,online,0
15.958300196719916,8,0,retail,0
14.123443436794526,10,1,grocery,0
1.0116818427624976,0,0,restaurant,0
5.998928294791495,9,2,restaurant,0
15.449322224378916,20,3,online,0
19.375867410713045,13,4,retail,0
11.168767189157917,0,2,travel,0
180.8754721637736,3,0,restaurant,0
7.04715010977033,17,4,retail,0
48.95764712190226,22,5,retail,0
458.7477071995285,17,5,restaurant,0
25.632263854436886,19,5,restaurant,0
5.7396539479345705,23,6,grocery,0
27.944467456602617,4,6,online,1
10.692341950962838,4,3,travel,0
57.662508673270565,0,0,restaurant,0
353.2057019012491,11,5,grocery,0
42.769958583537,15,6,retail,0
32.677592398510306,7,6,grocery,0
29.124028877102965,22,3,restaurant,0
36.721876216062576,9,2,grocery,0
40.031401670973565,5,3,restaurant,0
45.64848716748322,17,4,grocery,0
8.297708457996524,19,6,online,0
39.58842437511691,2,0,retail,0
23.86914317883946,22,3,restaurant,0
20.030254697026056,3,2,retail,0
17.545569450230794,9,3,grocery,0
89.2335067916453,19,2,restaurant,0
28.095586691621996,10,3,restaurant,0
18.935402481041187,2,5,grocery,0
198.34513723203196,19,0,retail,0
45.03341306650081,12,4,restaurant,0
43.593750284227575,20,0,travel,0
592.3506076833877,20,3,retail,0
55.410080642606964,2,2,travel,0
25.25611840445829,7,6,grocery,0
121.54684253299769,15,1,grocery,0
150.35804613008332,13,1,grocery,0
13.587311176310845,14,6,grocery,0
6.248015092883293,20,0,grocery,0
5.1616039279123935,11,0,retail,0
458.07718833039,0,6,online,1
17.26690114478928,7,3,retail,0
37.47574283112928,12,2,restaurant,0
13.45361460256541,12,5,retail,0
396.02906530514997,18,6,grocery,0
17.007803946250494,10,3,restaurant,0
54.731832872441345,18,3,grocery,0
42.94627734361264,23,3,retail,0
13.316991898146807,15,3,online,0
21.42575552285094,0,4,retail,0
12.374103317543288,9,5,restaurant,0
29.777317396814496,22,4,restaurant,0
76.14109594242144,16,4,retail,0
12.368850034020916,8,6,online,0
123.10403638896345,16,2,online,0
244.69093173882422,5,4,retail,0
13.09996741179682,5,3,online,0
50.39583124680147,11,6,retail,0
75.36538627605766,17,5,retail,0
171.2138738581825,18,6,retail,0
37.210349855458894,1,0,online,0
56.11388338669277,16,2,restaurant,0
31.14074210479733,21,3,restaurant,0
489.3180455820907,0,5,online,1
152.21262487142874,1,0,grocery,0
12.123467685466998,22,3,grocery,0
69.28280706632087,14,0,grocery,0
15.645736595795013,22,6,grocery,0
44.08161399393419,15,6,retail,0
16.703580851052116,16,6,retail,0
153.7645296041717,20,5,retail,0
98.6492111563757,5,5,online,1
25.23336263846811,19,4,grocery,0
7.963605879058838,5,3,restaurant,0
55.92918081308799,17,6,online,0
32.895229511990486,10,0,online,0
15.111867973413135,5,2,grocery,0
204.07683772006342,8,6,online,0
8.265859672860673,20,4,retail,0
3.185718216069062,17,0,travel,0
54.049662878886,21,0,retail,0
3.4299686557313906,17,3,restaurant,0
28.53622506647154,5,0,retail,0
87.96879194068227,16,0,restaurant,0
985.5826783760835,1,3,online,1
177.59640250279458,18,4,grocery,0
21.413586204094923,23,5,grocery,0
54.47497132787605,19,1,grocery,0
16.477287265592324,7,6,grocery,0
392.6417073342954,10,0,restaurant,0
4.434005982609428,14,1,grocery,0
22.425581529159516,5,3,restaurant,0
9.79908102359475,22,0,restaurant,0
12.148105041688872,19,0,restaurant,0
32.8113077723363,5,5,travel,0
23.035497050592955,3,2,retail,0
71.74890549726348,2,4,retail,0
17.29179985293323,15,5,retail,0
14.634871542426332,9,6,grocery,0
26.91376632841528,23,5,online,0
33.7445419339882,21,0,retail,0
3.6388959974662822,17,0,retail,0
6.949494202644109,15,1,retail,0
55.849221304272334,5,0,restaurant,0
25.18864072038903,0,1,grocery,0
34.168674029006496,10,1,retail,0
10.954696016137653,13,3,grocery,0
44.61143298003194,19,3,restaurant,0
76.99735346387727,17,0,online,0
37.672607890385756,13,6,restaurant,0
30.923810400106504,13,5,retail,0
134.7140937407273,18,3,online,0
17.364463068915118,3,4,online,0
37.579196299784144,9,2,restaurant,0
5.76000418138299,18,2,retail,0
46.394932563844634,20,5,travel,0
6.300571369413648,7,2,grocery,0
51.05517474058556,3,5,online,0
16.31572258529295,9,2,online,0
209.22037607544695,18,6,retail,0
20.31900031671199,0,6,restaurant,0
14.30495149607231,13,2,grocery,0
92.62786979774978,16,4,retail,0
30.971799806505523,21,6,grocery,0
100.87628142559177,18,4,grocery,0
6.687539202537546,22,5,restaurant,0
14.488240913224862,23,2,grocery,0
71.61233329391048,3,0,restaurant,0
12.95102962876389,6,2,retail,0
70.85976809999566,21,2,grocery,0
737.4292938120581,20,0,restaurant,0
52.649628610194185,0,3,grocery,0
